screen_id,true_class,review_rank,embedding_idx,review_source,review_text,word_count,interface_pos,interface_neg,interface_sentiment,top_components,top_k_tokens,p_orig,p_img,delta_p_img,gradcam_mean,gradcam_max,top_components_shap,delta_p_img_shap
59622,bad,0,2,cache,This app is very worst not download this app. This app is not use to all television,17,0.002,0.9937,negative,"Text Button, Image, Image","▁interface, ▁This, ▁app",0.0004338694561738521,0.0002287726238137111,0.00020509683236014098,0.4907669126987457,1.0,"Image, Image, Image",0.0003171759599354118
59622,bad,1,16,cache,Was able to change the channel at work perfectly but the channels on this need to be updated. Many channels aren't on that channel number anymore,26,0.8064,0.1682,positive,"Text Button, Image, Image","▁Was, ▁to, ▁the",0.0035114367492496967,0.0016802841564640403,0.0018311525927856565,0.4025787115097046,1.0,"Image, Image, Web View",0.0006564436480402946
59622,bad,2,15,cache,This is the best remote control app I've ever seen... Sometimes I need to restart the app in order for it to connect again if the screen turns off but it's great.,32,0.9009,0.0349,positive,"Text Button, Image, Image","▁This, ▁interface, s",0.014378510415554047,0.006073151249438524,0.008305359166115522,0.30701789259910583,1.0,"Web View, Image, Text Button",0.007227070163935423
59622,bad,3,0,cache,This app works perfectly. Better the the original ones that say meo comando. I recommend this one for all meo. Keep up the great work,25,0.9871,0.002,positive,"Text Button, Image, Image","▁interface, ▁great, ▁Keep",0.014867707155644894,0.006273127160966396,0.008594579994678497,0.30497312545776367,1.0,"Web View, Image, Text Button",0.007071775384247303
59622,bad,4,-1,raw,It sucks it just said connecting I waited like an hour and nothing happened fix it please.,17,0.0012,0.995,negative,"Text Button, Image, Image","▁hour, ▁It, ▁an",0.0005137738189660013,0.00026715148123912513,0.00024662233772687614,0.48494935035705566,1.0,"Image, Image, Image",0.0003752640914171934
59623,bad,0,2,cache,This app is very worst not download this app. This app is not use to all television,17,0.002,0.9937,negative,"Text Button, Icon, Image","▁interface, ▁This, ▁app",7.816423021722585e-05,7.766124326735735e-05,5.029869498685002e-07,0.44555535912513733,1.0,"Image, Image, Icon",6.473419489338994e-07
59623,bad,1,16,cache,Was able to change the channel at work perfectly but the channels on this need to be updated. Many channels aren't on that channel number anymore,26,0.8064,0.1682,positive,"Text Button, Image, Icon","▁Was, ▁to, ▁the",0.00044539201189763844,0.00038448008126579225,6.091193063184619e-05,0.3913533389568329,1.0,"Image, Text Button, Icon",3.947559162043035e-05
59623,bad,2,15,cache,This is the best remote control app I've ever seen... Sometimes I need to restart the app in order for it to connect again if the screen turns off but it's great.,32,0.9009,0.0349,positive,"Text Button, Image, Icon","▁This, ▁interface, s",0.0015028994530439377,0.0011122189462184906,0.0003906805068254471,0.33823367953300476,1.0,"Text Button, Web View, Icon",0.0003749281167984009
59623,bad,3,0,cache,This app works perfectly. Better the the original ones that say meo comando. I recommend this one for all meo. Keep up the great work,25,0.9871,0.002,positive,"Text Button, Image, Icon","▁interface, ▁great, ▁Keep",0.0016262463759630919,0.0013316927943378687,0.00029455358162522316,0.33659642934799194,1.0,"Text Button, Web View, Icon",0.0004438157193362713
59623,bad,4,-1,raw,It sucks it just said connecting I waited like an hour and nothing happened fix it please.,17,0.0012,0.995,negative,"Text Button, Icon, Image","▁hour, ▁It, ▁an",9.034127288032323e-05,8.826258999761194e-05,2.0786828827112913e-06,0.4405812919139862,1.0,"Image, Image, Icon",8.956194506026804e-07
59624,bad,0,2,cache,This app is very worst not download this app. This app is not use to all television,17,0.002,0.9937,negative,"Text, Text, Text","▁interface, ▁This, ▁app",0.06685368716716766,0.07476180046796799,0.007908113300800323,0.3492582142353058,1.0,"Text, Text, Text",0.0231112539768219
59624,bad,1,16,cache,Was able to change the channel at work perfectly but the channels on this need to be updated. Many channels aren't on that channel number anymore,26,0.8064,0.1682,positive,"Text, Text, Text","▁Was, ▁to, ▁the",0.4632137715816498,0.4534531235694885,0.009760648012161255,0.15993854403495789,1.0,"Text, Text, Text",0.0836043655872345
59624,bad,2,15,cache,This is the best remote control app I've ever seen... Sometimes I need to restart the app in order for it to connect again if the screen turns off but it's great.,32,0.9009,0.0349,positive,"Text, Text, Text","▁This, ▁interface, s",0.7378395199775696,0.8062006235122681,0.06836110353469849,0.30751243233680725,1.0,"Text, Text, Text",0.0707404613494873
59624,bad,3,0,cache,This app works perfectly. Better the the original ones that say meo comando. I recommend this one for all meo. Keep up the great work,25,0.9871,0.002,positive,"Text, Text, Text","▁interface, ▁great, ▁Keep",0.7800304293632507,0.8753141164779663,0.09528368711471558,0.36498579382896423,1.0,"Text, Text, Text",0.05107837915420532
59624,bad,4,-1,raw,It sucks it just said connecting I waited like an hour and nothing happened fix it please.,17,0.0012,0.995,negative,"Text, Text, Text","▁hour, ▁It, ▁an",0.0772755965590477,0.08703040331602097,0.009754806756973267,0.3553609251976013,1.0,"Text, Text, Text",0.02643066644668579
59625,bad,0,2,cache,This app is very worst not download this app. This app is not use to all television,17,0.002,0.9937,negative,"Text, Text Button, Text","▁interface, ▁This, ▁app",0.0015330805908888578,0.005143520887941122,0.003610440297052264,0.572956919670105,1.0,"Text, Web View, Image",0.0009164458606392145
59625,bad,1,16,cache,Was able to change the channel at work perfectly but the channels on this need to be updated. Many channels aren't on that channel number anymore,26,0.8064,0.1682,positive,"Text, Text Button, Text","▁Was, ▁to, ▁the",0.005681164097040892,0.024156760424375534,0.018475596327334642,0.4574567377567291,1.0,"Text, Text, Web View",0.013442753348499537
59625,bad,2,15,cache,This is the best remote control app I've ever seen... Sometimes I need to restart the app in order for it to connect again if the screen turns off but it's great.,32,0.9009,0.0349,positive,"Text, Text, Text","▁This, ▁interface, s",0.01622268557548523,0.1547401249408722,0.13851743936538696,0.3136886954307556,1.0,"Text, Image, Text",0.06361526250839233
59625,bad,3,0,cache,This app works perfectly. Better the the original ones that say meo comando. I recommend this one for all meo. Keep up the great work,25,0.9871,0.002,positive,"Text, Text, Text","▁interface, ▁great, ▁Keep",0.01692313700914383,0.15945589542388916,0.14253275841474533,0.32935935258865356,1.0,"Text, Text, Image",0.06382593512535095
59625,bad,4,-1,raw,It sucks it just said connecting I waited like an hour and nothing happened fix it please.,17,0.0012,0.995,negative,"Text, Text Button, Text","▁hour, ▁It, ▁an",0.001690624631009996,0.005679133348166943,0.003988508717156947,0.5685060024261475,1.0,"Text, Web View, Image",0.0009716955246403813
